,label,text
3226,drug reaction,"I'm feeling really lightheaded and dizzy when I have a temperature. My mind is completely muddled, and my heart is racing. I find it difficult to think clearly, and everything seems quite hazy."
3227,drug reaction,"When I have a fever, I am quite lightheaded and dizzy. My heart is pounding, and my head feels absolutely disoriented. It's hard for me to think straight; everything seems kind of fuzzy."
3228,drug reaction,"My skin occasionally peels off the rashes that I have. This makes me more vulnerable to infections. My hands begin to shake, and occasionally I have tremors."
3229,drug reaction,"Sometimes my skin pulls away from my rashes. I'm more susceptible to illnesses as a result. My hands start to shake, and I get the occasional tremble."
3230,drug reaction,I have severe nausea and chest discomfort. I have been having chest discomfort lately. I often shiver a lot and feel really nervous.
3231,drug reaction,I'm experiencing intense nausea and chest pain. I've been experiencing pain in my chest recently. I become anxious and shiver a lot all the time.
3232,drug reaction,"I have rashes in my chest and back and itch all over my body. I occasionally have flaky skin, which frequently creates markings on my body."
3233,drug reaction,"I scratch all over my body and have sores on my back and chest. My skin may be flaky at times, which often results in marks on my body."
3234,drug reaction,"My hair's texture has significantly changed, and I'm experiencing hair loss. My scalp is dry and itching, and my dandruff is becoming worse. My skin is also becoming really dry."
3235,drug reaction,"The texture of my hair has drastically altered, and I'm losing hair. My dandruff is becoming worse, and my scalp is dry and itchy. Additionally, my skin is getting incredibly dry."
3236,drug reaction,"My sex desire has decreased, and I'm finding it harder to function sexually. I regularly have brain fog and feel quite dizzy and disoriented."
3237,drug reaction,"I'm having less desire for sex and am having more difficulty navigating the sexual world. I frequently get brain fog, which makes me feel lightheaded and lost."
3238,drug reaction,"My monthly cycle has changed, and I've had an unexpected vaginal discharge. I frequently experience mood swings and experience occasional agitation."
3239,drug reaction,"I had an unexpected vaginal discharge, and my monthly cycle has shifted. I get moody all the time and get agitated every now and again."
3240,drug reaction,"I've gained a lot of weight and am now quite fat. My appetite varies, and I have desires for various things."
3241,drug reaction,I'm quite obese now that I've put on a lot of weight. I have different urges and different appetites.
3242,drug reaction,"I struggle to maintain focus, and my mental clarity is really poor. I have trouble remembering things and frequently forget stuff."
3243,drug reaction,I have terrible mental clarity and find it difficult to stay focused. I am not very good at remembering things and I tend to forget things easily.
3244,drug reaction,My tongue also has a metallic aftertaste in addition to a change in taste and scent. occasionally get acute muscle and joint ache
3245,drug reaction,"Not only has the flavor and aroma changed, but my tongue also has a metallic aftertaste. have occasional severe pain in your muscles and joints"
3246,drug reaction,"I have headaches and migraines, and I have been having difficulties sleeping. My entire body has been shaking and twitching. Sometimes I become lightheaded."
3247,drug reaction,"My sleeping patterns have been disrupted by headaches and migraines. It's trembling and twitching throughout my whole body. Occasionally, I have dizziness."
3248,drug reaction,"When I have a fever, I feel quite woozy and lightheaded. My heart is pounding, and my head is absolutely foggy. My ability to think properly is impaired, and everything appears to be somewhat blurry."
3249,drug reaction,"I am quite dizzy and wobbly when I have a temperature. My brain is completely cloudy, and my heart is racing. Everything becomes hazy, and my capacity to think clearly is compromised."
3250,drug reaction,"My rashes occasionally cause my skin to peel off. I'm more susceptible to illnesses as a result. I start to tremble sometimes, and my hands start to shake."
3251,drug reaction,"Sometimes, my rashes make my skin peel off. It makes me more prone to becoming sick. Sometimes my hands start to shake and I start to quiver."
3252,drug reaction,"Both chest pain and extreme nausea are present. Recently, my chest has been hurting. I frequently shiver a lot and am really anxious."
3253,drug reaction,There is intense nausea along with chest discomfort. My chest has been aching lately. I shiver a lot and become worried all the time.
3254,drug reaction,"My body itches all over, and I have rashes on my back and chest. My skin can be flaky on sometimes, which commonly results in body marks."
3255,drug reaction,"I have rashes on my back and chest, and my entire body aches. There are moments when my skin is flaky, which usually leads to body markings."
3256,drug reaction,"I'm losing hair, and my hair's texture has considerably altered. My dandruff is becoming worse, and my dry, itchy scalp. My skin is getting quite dry as well."
3257,drug reaction,"My hair's texture has changed significantly, and I'm losing hair. My scalp is getting itchy and dry, and my dandruff is getting worse. My skin is becoming quite parched as well."
3258,drug reaction,"My desire for sex has dropped, and I'm having trouble having sex. I frequently get brain fog, as well as feeling somewhat bewildered."
3259,drug reaction,I'm finding it harder to have sex and my desire for sex has decreased. I often have mental disorientation and fogginess.
3260,drug reaction,"I've noticed a difference in my monthly cycle and an unexpected vaginal discharge. I become irritable every now and again, and my moods swing a lot."
3261,drug reaction,I have seen alterations in my menstrual cycle and an unanticipated vaginal discharge. I have frequent mood swings and occasionally get irritated.
3262,drug reaction,I have put on a lot of weight and am now very obese. I have different urges and different appetites.
